,안심 주소,위도,경도
6823,서울특별시 영등포구 영등포동 영등포로60길 33 ,37.516639445616896,126.9143702101
6824,서울특별시 영등포구 영등포동 영등포로60길 33 ,37.5166490429442,126.91445399741
6825,서울특별시 영등포구 영등포동 영등포로60길 33 ,37.5166633969585,126.914522815207
6826,서울특별시 영등포구 신길동 영등포로65길 15 ,37.5166678856639,126.919523311669
6827,서울특별시 영등포구 영등포동 경인로 838 ,37.5166841087454,126.906365031798
6828,서울특별시 영등포구 영등포동4가 경인로 827 ,37.5167162205208,126.905263451215
6829,서울특별시 영등포구 영등포동4가 경인로 827 ,37.516749685058,126.90537414207
6830,서울특별시 영등포구 문래동5가 선유서로 6 현대3차아파트,37.5167523529405,126.884083438514
6831,서울특별시 영등포구 신길동 영등포로60길 5 ,37.5167927255661,126.916630802134
6832,서울특별시 영등포구 영등포동 영등포로60길 33 ,37.5168312517975,126.914876891701
6833,서울특별시 영등포구 신길동 영등포로60길 5 ,37.516871413056606,126.916599381318
6834,서울특별시 영등포구 신길동 영등포로60길 5 ,37.5168769483604,126.916545958833
6835,서울특별시 영등포구 영등포동 영등포로60길 33 ,37.516900378920106,126.914869329755
6836,서울특별시 영등포구 영등포동 경인로 838 ,37.5169598110763,126.906223365903
6837,서울특별시 영등포구 영등포동3가 영중로 6 영등포키스톤타워,37.5170231424047,126.906295365823
6838,서울특별시 영등포구 문래동3가 문래로20길 52 문래동성당,37.5170660012551,126.890756313657
6839,서울특별시 영등포구 문래동3가 문래로20길 52 문래동성당,37.5170708952256,126.890890983269
6840,서울특별시 영등포구 문래동3가 영신로 109 ,37.517079986831206,126.901228553445
6841,서울특별시 영등포구 영등포동3가 영중로 6 영등포키스톤타워,37.5170909446276,126.90609963257
6842,서울특별시 영등포구 문래동3가 영신로 109 ,37.5171443008123,126.901168610946
6843,서울특별시 영등포구 영등포동3가 영중로 6 영등포키스톤타워,37.517163602327,126.906112779357
6844,서울특별시 영등포구 영등포동3가 경인로 859 ,37.5171640818608,126.908386380929
6845,서울특별시 영등포구 영등포동1가 경인로112길 4 메트로가든,37.5171712071729,126.913824388926
6846,서울특별시 영등포구 영등포동3가 경인로 859 ,37.5171923800391,126.908454755961
6847,서울특별시 영등포구 영등포동3가 경인로 859 ,37.517207799783705,126.908358966423
6848,서울특별시 영등포구 영등포동3가 경인로 857 ,37.5173224345717,126.907593714955
6849,서울특별시 영등포구 영등포동1가 경인로 900 여의도더리브스타일,37.5173509130781,126.912446624494
6850,서울특별시 영등포구 영등포동3가 경인로 857 ,37.517383180107295,126.907452291707
6851,서울특별시 영등포구 영등포동1가 경인로 900 여의도더리브스타일,37.5174023699421,126.912422164683
6852,서울특별시 영등포구 영등포동1가 경인로 900 여의도더리브스타일,37.5174167612198,126.912538868066
6853,서울특별시 영등포구 여의도동 국제금융로 124 여의동주민센터,37.517437542383,126.934627829565
6854,서울특별시 영등포구 영등포동1가 경인로 900 여의도더리브스타일,37.517478647417,126.912413095495
6855,서울특별시 영등포구 여의도동 국제금융로 124 여의동주민센터,37.5175069977641,126.934776900649
6856,신길동 28-5,37.51751099249029,126.916811165816
6857,신길동 28-5,37.5175204565999,126.916911382862
6858,서울특별시 영등포구 문래동5가 영등포로2길 62 ,37.5175791096875,126.8818019048
6859,서울특별시 영등포구 여의도동 국제금융로 124 여의동주민센터,37.5175894302452,126.934867456435
6860,문래로 180,37.5176409494373,126.902165286611
6861,서울특별시 영등포구 영등포동1가 경인로 870 영등포 J&S,37.5176823505895,126.909306068831
6862,서울특별시 영등포구 영등포동1가 경인로 870 영등포 J&S,37.5177011303258,126.909160763708
6863,문래로 180,37.5177656167859,126.902369228704
6864,서울특별시 영등포구 문래동5가 영등포로2길 62 ,37.5177919716356,126.881830296104
6865,서울특별시 영등포구 영등포동1가 경인로 870 영등포 J&S,37.5178358558534,126.90930291501002
6866,서울특별시 영등포구 영등포동3가 경인로 857 ,37.5178981262637,126.90740823733
6867,서울특별시 영등포구 영등포동1가 경인로 870 영등포 J&S,37.5179258598273,126.909637843387
6868,서울특별시 영등포구 영등포동3가 경인로 857 ,37.51796654335379,126.907319202928
6869,서울특별시 영등포구 문래동3가 문래로 92 ,37.5180233458173,126.892337918429
6870,서울특별시 영등포구 영등포동3가 영등포로42길 6 ,37.5180576558815,126.906485225139
6871,문래로 94-7,37.5181246168291,126.891994740189
6872,서울특별시 영등포구 영등포동3가 영등포로42길 6 ,37.5181368656268,126.906632229835
6873,서울특별시 영등포구 여의도동 여의대방로68길 15 영창빌딩,37.5181409389732,126.932999846962
6874,서울특별시 영등포구 문래동6가 선유로11길 12 문래파라곤,37.5181587767055,126.887837191644
6875,서울특별시 영등포구 영등포동3가 영등포로46길 3 ,37.5181937146772,126.907961102193
6876,서울특별시 영등포구 문래동6가 선유로11길 12 문래파라곤,37.5181939868395,126.88789781914
6877,서울특별시 영등포구 여의도동 여의대방로68길 15 영창빌딩,37.5182064588629,126.932936188675
6878,서울특별시 영등포구 문래동6가 선유로11길 12 문래파라곤,37.5182248224177,126.887978680299
6879,서울특별시 영등포구 영등포동2가 영등포로 259 ,37.5182249465647,126.910538618492
6880,서울특별시 영등포구 영등포동2가 영등포로 259 ,37.5182343320975,126.910344070825
6881,서울특별시 영등포구 문래동6가 선유로11길 12 문래파라곤,37.518252486386,126.887807628425
6882,서울특별시 영등포구 여의도동 여의대방로68길 15 영창빌딩,37.518263043938205,126.932880768846
6883,서울특별시 영등포구 영등포동3가 영등포로46길 3 ,37.5182747429602,126.907931072365
6884,서울특별시 영등포구 영등포동2가 영등포로 259 ,37.5182892306583,126.910433790073
6885,여의동로3길 3윤중중학교 운동장~도로 가림막 사잇길,37.518307000922,126.923845984968
6886,서울특별시 영등포구 여의도동 여의대방로 372 여의도복지관,37.518344610241705,126.930749062079
6887,서울특별시 영등포구 영등포동3가 영등포로42길 6 ,37.5183835547026,126.906687244914
6888,서울특별시 영등포구 영등포동2가 영등포로 259 ,37.5183870390309,126.910523457352
6889,서울특별시 영등포구 양평동3가 양산로 9 ,37.5264405177214,126.88444463073
6890,서울특별시 영등포구 영등포동3가 영등포로 248 대흥빌딩,37.5184240508723,126.908755703967
6891,서울특별시 영등포구 영등포동3가 영등포로 248 대흥빌딩,37.51843826361979,126.908640460732
6892,서울특별시 영등포구 영등포동3가 영등포로42길 6 ,37.5184444085396,126.906767975509
6893,서울특별시 영등포구 영등포동1가 경인로112길 13 금반석씨티빌9차,37.5184495164294,126.914255940472
6894,서울특별시 영등포구 영등포동3가 영등포로 248 대흥빌딩,37.5184632496557,126.908583565144
6895,서울특별시 영등포구 영등포동3가 영등포로 250 ,37.5184640861408,126.90934068659
6896,서울특별시 영등포구 영등포동3가 영등포로42길 6 ,37.5184657541654,126.906631772714
6897,서울특별시 영등포구 영등포동1가 경인로112길 13 금반석씨티빌9차,37.5184862295795,126.91438691386
6898,서울특별시 영등포구 영등포동3가 영등포로42길 6 ,37.5184968119178,126.906715533922
6899,서울특별시 영등포구 영등포동3가 영등포로 248 대흥빌딩,37.5185014823689,126.908698743471
6900,서울특별시 영등포구 영등포동3가 영등포로 250 ,37.5185325856964,126.909355427195
6901,서울특별시 영등포구 영등포동1가 경인로112길 13 금반석씨티빌9차,37.5185386068326,126.914295533545
6902,서울특별시 영등포구 문래동3가 선유로 54 ,37.51859668933111,126.890202184504
6903,서울특별시 영등포구 영등포동3가 영등포로 250 ,37.5186034445915,126.909367199952
6904,여의동로3길 3윤중중학교 운동장~도로 가림막 사잇길,37.518627036167295,126.923116549599
6905,서울특별시 영등포구 문래동3가 선유로 54 ,37.5186772696824,126.890227808393
6906,서울특별시 영등포구 영등포동3가 영등포로46길 3 ,37.5187594795588,126.907790883501
6907,서울특별시 영등포구 영등포동4가 문래로 175 영남교회,37.51881039280929,126.901928107042
6908,서울특별시 영등포구 문래동6가 문래로4길 26 대원아파트,37.518831481336605,126.883325214566
6909,서울특별시 영등포구 영등포동3가 영등포로46길 3 ,37.5188384864885,126.907937788602
6910,서울특별시 영등포구 영등포동4가 문래로 181 ,37.518901116456,126.902089602654
6911,서울특별시 영등포구 문래동6가 문래로4길 26 대원아파트,37.518935723381,126.883318206222
6912,서울특별시 영등포구 영등포동3가 영등포로46길 3 ,37.518944673977,126.907827951436
6913,서울특별시 영등포구 영등포동4가 영등포로 202 ,37.519006839555296,126.903558275575
6914,서울특별시 영등포구 영등포동4가 영등포로 202 ,37.5190069635645,126.903707920236
6915,서울특별시 영등포구 당산동1가 영등포로30길 9 ,37.5190186530746,126.899567015428
6916,서울특별시 영등포구 문래동6가 문래로4길 14 현대아파트,37.5190279759085,126.883344675823
6917,서울특별시 영등포구 영등포동4가 영등포로 202 ,37.5190401344304,126.903462459325
6918,서울특별시 영등포구 당산동1가 영등포로30길 9 ,37.51908540949661,126.899575903308
6919,서울특별시 영등포구 영등포동4가 영등포로 202 ,37.5190902902978,126.903576123892
6920,서울특별시 영등포구 여의도동 여의대방로 390 가로판매대60,37.5191361047904,126.932035900388
6921,서울특별시 영등포구 영등포동4가 영등포로34길 3 ,37.5191589871582,126.902223082768
6922,서울특별시 영등포구 영등포동4가 영등포로34길 3 ,37.5191807693728,126.90200009458
6923,서울특별시 영등포구 영등포동3가 영등포로 216 ,37.5192158774696,126.905804910345
6924,서울특별시 영등포구 영등포동2가 영등포로 239 지뗌,37.5192191083624,126.908052610829
6925,서울특별시 영등포구 문래동3가 문래북로 138 ,37.519230113508,126.900705577685
6926,서울특별시 영등포구 영등포동2가 영등포로 257 ,37.5192442289346,126.910944172239
6927,서울특별시 영등포구 영등포동3가 영등포로 216 ,37.5192445834165,126.905927582826
6928,서울특별시 영등포구 영등포동4가 영등포로34길 3 ,37.5192687803555,126.90215627927
6929,서울특별시 영등포구 문래동3가 문래북로 138 ,37.51930866656271,126.900570791133
6930,서울특별시 영등포구 영등포동2가 영등포로 257 ,37.51932949464271,126.910571835088
6931,서울특별시 영등포구 영등포동2가 영등포로 257 ,37.519330428497,126.910791983082
6932,서울특별시 영등포구 문래동6가 선유로13길 11 문래파라곤,37.5193448560157,126.887044638115
6933,여의동로 43근처 윤중초교앞 교차로 샛강생태공원출입로앞,37.51936514308751,126.920455281819
6934,서울특별시 영등포구 영등포동3가 영등포로 216 ,37.5193685767366,126.905966332509
6935,여의동로43근처 윤중초교앞 교차로 샛강생태공원출입로앞,37.5193911953616,126.92025162667
6936,여의동로43근처 윤중초교앞 교차로 샛강생태공원출입로앞,37.5194097229611,126.920571106016
6937,서울특별시 영등포구 문래동6가 문래로8길 5 문래동미원아파트,37.5194169045572,126.886978683986
6938,여의동로43근처 윤중초교앞 교차로 샛강생태공원출입로앞,37.5194407996547,126.920502115706
6939,서울특별시 영등포구 여의도동 여의대방로65길 12 에리트빌딩,37.51957278584821,126.929764843669
6940,서울특별시 영등포구 여의도동 여의대방로65길 12 에리트빌딩,37.519592336521,126.929526620198
6941,서울특별시 영등포구 문래동6가 선유서로 40 베어스타운아파트,37.519599521759794,126.884773261605
6942,서울특별시 영등포구 문래동6가 선유서로 40 베어스타운아파트,37.5196734456944,126.88479708982
6943,서울특별시 영등포구 문래동6가 선유서로 40 베어스타운아파트,37.5196759271298,126.884895852403
6944,서울특별시 영등포구 여의도동 여의대방로65길 12 에리트빌딩,37.519682382601104,126.92966297932
6945,서울특별시 영등포구 문래동6가 선유서로 40 베어스타운아파트,37.5197521344256,126.884817917737
6946,서울특별시 영등포구 당산동1가 영등포로30길 9 ,37.5198216966482,126.899758481509
6947,국제금융로 109삼익APT A동~한양APT A동 사이 사거리앞,37.5198447110874,126.933093499921
6948,서울특별시 영등포구 영등포동2가 영등포로 249 ,37.519856147995206,126.909764653747
6949,서울특별시 영등포구 당산동1가 영등포로30길 9 ,37.5199623752636,126.899792709224
6950,서울특별시 영등포구 영등포동2가 영등포로 249 ,37.5199825912951,126.909890202224
6951,서울특별시 영등포구 문래동3가 문래북로 138 ,37.5199828552044,126.900893920105
6952,서울특별시 영등포구 여의도동 63로 33 가로판매대56,37.5199960303059,126.938554163509
6953,서울특별시 영등포구 영등포동2가 버드나루로 13 굿네이버스회관,37.520006494207394,126.912015672367
6954,서울특별시 영등포구 영등포동2가 영등포로47길 20 ,37.5200231613795,126.909947018426
6955,서울특별시 영등포구 영등포동2가 버드나루로 13 굿네이버스회관,37.5200510344363,126.912109103469
6956,서울특별시 영등포구 여의도동 63로 45 여의도시범아파트,37.520059796305496,126.938634982959
6957,서울특별시 영등포구 영등포동2가 국회대로54길 55 ,37.520075667074,126.910024770686
6958,서울특별시 영등포구 영등포동2가 영등포로45길 8 ,37.5200784496151,126.908605282675
6959,서울특별시 영등포구 영등포동2가 영등포로45길 8 ,37.5201405457991,126.908751859833
6960,서울특별시 영등포구 영등포동2가 영등포로45길 8 ,37.520157143593295,126.908638107471
6961,서울특별시 영등포구 당산동1가 영등포로 167 ,37.5201769260938,126.90089825667
6962,서울특별시 영등포구 당산동4가 당산로 160 ,37.5281095084648,126.898660000004
6963,서울특별시 영등포구 영등포동2가 국회대로54길 55 ,37.5202132222391,126.910388911828
6964,문래로4길 4현대2차APT 202동 옆 서부간선도로 사잇길 육교앞,37.5202213580785,126.882107772256
6965,서울특별시 영등포구 영등포동2가 국회대로54길 55 ,37.5202989980853,126.910331941506
6966,서울특별시 영등포구 영등포동2가 국회대로54길 55 ,37.5203752106279,126.910239067278
6967,서울특별시 영등포구 영등포동2가 국회대로54길 55 ,37.52037536311229,126.910436601874
6968,서울특별시 영등포구 당산동1가 영등포로 144 유니디아,37.5203774854891,126.897055986023
6969,영등포로 112대우미래사랑3차APT 101동앞,37.5204369206393,126.893828151918
6970,서울특별시 영등포구 영등포동2가 영등포로47길 20 ,37.5204711405687,126.909701048692
6971,영등포로 112대우미래사랑3차APT 101동앞,37.5204796666232,126.893648513188
6972,서울특별시 영등포구 영등포동2가 영등포로45길 8 ,37.5205600665859,126.908697467241
6973,서울특별시 영등포구 문래동3가 문래북로 62 세종에버그린,37.520587171834,126.892711791257
6974,영등포로 112대우미래사랑3차APT 101동앞,37.5206038440808,126.893884778272
6975,서울특별시 영등포구 영등포동5가 영등포로41길 8 ,37.520692678457,126.907711024531
6976,서울특별시 영등포구 문래동3가 문래북로 62 세종에버그린,37.5207011393652,126.892214793783
6977,서울특별시 영등포구 문래동3가 문래북로 62 세종에버그린,37.5207204123836,126.892433252085
6978,서울특별시 영등포구 영등포동3가 영중로 40 영등포뉴타운지하쇼핑몰,37.5207327606612,126.905435884651
6979,서울특별시 영등포구 영등포동5가 영등포로41길 8 ,37.5207431187,126.907781574312
6980,서울특별시 영등포구 문래동6가 문래로4길 4 현대아파트,37.5207466913038,126.883911901112
6981,서울특별시 영등포구 영등포동5가 영등포로41길 8 ,37.52075940367929,126.907631501445
6982,서울특별시 영등포구 영등포동5가 영중로14길 5 ,37.5207603108226,126.906712128731
6983,서울특별시 영등포구 문래동6가 문래로4길 4 현대아파트,37.5207620418994,126.883766718169
6984,서울특별시 영등포구 영등포동5가 영중로14길 5 ,37.520769789872205,126.906641782014
6985,서울특별시 영등포구 영등포동3가 영중로 40 영등포뉴타운지하쇼핑몰,37.5207849287945,126.905444014565
6986,서울특별시 영등포구 문래동6가 문래로4길 4 현대아파트,37.5207892758588,126.883585600865
6987,서울특별시 영등포구 영등포동3가 영중로 40 영등포뉴타운지하쇼핑몰,37.5208862601621,126.905464087206
6988,서울특별시 영등포구 영등포동2가 국회대로54길 65 이지리움S,37.5209145082892,126.911540216192
6989,서울특별시 영등포구 영등포동5가 영등포로41길 8 ,37.520930850092,126.907758030739
6990,여의나루로 7광장APT 3동~사학연금회관 사이 도로앞,37.5209320273617,126.92253182854
6991,서울특별시 영등포구 영등포동5가 영등포로41길 8 ,37.5209634926121,126.907818215974
6992,서울특별시 영등포구 영등포동5가 영등포로41길 8 ,37.5209763701319,126.907771099983
6993,서울특별시 영등포구 영등포동3가 영중로 40 영등포뉴타운지하쇼핑몰,37.52097870340629,126.905069970445
6994,서울특별시 영등포구 영등포동5가 영등포로41길 8 ,37.520980003700295,126.907700059536
6995,영등포로6길 26관악고교 테니스장 옆 서부간선도로 사잇길 삼거리앞,37.5210049060382,126.882129976049
6996,서울특별시 영등포구 영등포동2가 버드나루로 29 태화빌딩,37.5210095042738,126.91165337743
6997,서울특별시 영등포구 영등포동5가 영중로 56 신한빌딩,37.5210174435741,126.905159658167
6998,서울특별시 영등포구 영등포동2가 국회대로54길 49 ,37.5210258143991,126.910310580731
6999,서울특별시 영등포구 영등포동2가 버드나루로 29 태화빌딩,37.52103283237079,126.911513594164
7000,서울특별시 영등포구 영등포동5가 영중로18길 9 ,37.5210470620001,126.906295777854
7001,서울특별시 영등포구 영등포동6가 영중로 55 웨딩그룹위더스,37.5210651455652,126.904253642937
7002,서울특별시 영등포구 영등포동6가 영중로 55 웨딩그룹위더스,37.521070078283,126.904454166117
7003,서울특별시 영등포구 영등포동2가 국회대로54길 49 ,37.5210855038105,126.910430227264
7004,서울특별시 영등포구 신길동 신길로42라길 13 ,37.5079036046281,126.91401181942
7005,서울특별시 영등포구 영등포동2가 국회대로54길 41 경문빌딩,37.5211516830659,126.909395347645
7006,서울특별시 영등포구 당산동2가 영등포로 96 교보생명빌딩,37.5211696160723,126.89111221953002
7007,서울특별시 영등포구 당산동1가 영등포로29길 4 용인빌딩,37.521195734605605,126.900684467262
7008,서울특별시 영등포구 영등포동5가 영등포로43길 19 ,37.521205410777895,126.90718962004298
7009,서울특별시 영등포구 당산동1가 영등포로29길 4 용인빌딩,37.52121028378421,126.90057043653
7010,서울특별시 영등포구 당산동2가 영등포로 96 교보생명빌딩,37.5212112612008,126.891289492482
7011,서울특별시 영등포구 영등포동6가 영중로 55 웨딩그룹위더스,37.5212225038674,126.90428037555
7012,서울특별시 영등포구 당산동1가 영등포로 141 ,37.5212238927249,126.897573585168
7013,서울특별시 영등포구 영등포동2가 국회대로54길 41 경문빌딩,37.5212243121996,126.909473853994
7014,서울특별시 영등포구 문래동6가 문래북로 22 유원문래아파트,37.521224979017,126.887425404582
7015,서울특별시 영등포구 영등포동2가 국회대로54길 41 경문빌딩,37.5212528347084,126.909285772512
7016,서울특별시 영등포구 영등포동5가 영등포로43길 19 ,37.5212656059659,126.907246976513
7017,서울특별시 영등포구 영등포동5가 영등포로43길 19 ,37.5212662159745,126.907071854472
7018,서울특별시 영등포구 양평동1가 선유로 82 GS강서N타워,37.5213053506544,126.890955336625
7019,서울특별시 영등포구 영등포동6가 영등포로33길 7 ,37.5213110062373,126.902647096788
7020,서울특별시 영등포구 영등포동6가 영등포로33길 7 ,37.5213204590429,126.902548315685
7021,서울특별시 영등포구 당산동1가 영등포로 157 ,37.5213205388071,126.899011778556
7022,서울특별시 영등포구 영등포동5가 영등포로43길 19 ,37.5213345370014,126.907171568747
7023,서울특별시 영등포구 영등포동6가 영등포로33길 7 ,37.5213653705672,126.902219909517
7024,서울특별시 영등포구 문래동6가 문래북로 22 유원문래아파트,37.52137302211089,126.887676590381
7025,서울특별시 영등포구 문래동6가 문래북로 22 유원문래아파트,37.5213918997039,126.88747603128598
7026,서울특별시 영등포구 영등포동6가 영등포로33길 7 ,37.5213944570839,126.902664944634
7027,서울특별시 영등포구 당산동1가 영등포로 157 ,37.5214015036291,126.899170052368
7028,서울특별시 영등포구 영등포동6가 영중로 55 웨딩그룹위더스,37.5214346916714,126.904304252757
7029,서울특별시 영등포구 당산동1가 영등포로 141 ,37.521438340115104,126.897464958506
7030,서울특별시 영등포구 영등포동2가 버드나루로 24 보현의집,37.5214500716086,126.912799626329
7031,서울특별시 영등포구 영등포동2가 버드나루로 24 보현의집,37.521512985535104,126.91276460202
7032,서울특별시 영등포구 당산동1가 영등포로 157 ,37.5215132102884,126.899063677655
7033,서울특별시 영등포구 당산동1가 영등포로29길 4 용인빌딩,37.5215402618474,126.900217383364
7034,서울특별시 영등포구 영등포동5가 영등포로43길 19 ,37.5215465116967,126.907901748107
7035,서울특별시 영등포구 영등포동6가 영중로 55 웨딩그룹위더스,37.521547195427,126.904326173576
7036,서울특별시 영등포구 양평동2가 선유서로 67 신동아하이팰리스,37.5215636505946,126.88526286737302
7037,서울특별시 영등포구 당산동1가 영등포로 129 ,37.5215641928741,126.896652770256
7038,서울특별시 영등포구 문래동6가 문래북로 22 유원문래아파트,37.5215731409691,126.887544594417
7039,서울특별시 영등포구 여의도동 의사당대로 101 여의도역,37.5215914568551,126.924511272704
7040,서울특별시 영등포구 영등포동2가 영등포로45길 20 ,37.5216002515386,126.908031128222
7041,서울특별시 영등포구 당산동1가 영등포로29길 4 용인빌딩,37.5216134453494,126.90015981882
7042,서울특별시 영등포구 영등포동2가 영등포로45길 20 ,37.521640204338006,126.908059886018
7043,서울특별시 영등포구 양평동1가 선유로 85 ,37.52166119471229,126.888690928292
7044,서울특별시 영등포구 영등포동5가 영중로 56 신한빌딩,37.5216708458149,126.905735874047
7045,서울특별시 영등포구 당산동1가 영등포로 141 ,37.5216787804725,126.897867178332
7046,서울특별시 영등포구 영등포동5가 영중로 56 신한빌딩,37.5216985802819,126.905619987792
7047,서울특별시 영등포구 당산동1가 영등포로 141 ,37.5217088530164,126.897954227124
7048,서울특별시 영등포구 당산동1가 영등포로29길 4 용인빌딩,37.521723377352,126.900256212484
7049,서울특별시 영등포구 양평동2가 선유서로 67 신동아하이팰리스,37.5217305486321,126.885289545479
7050,서울특별시 영등포구 양평동1가 선유로 85 ,37.521732938233,126.888665075635
7051,서울특별시 영등포구 당산동1가 영등포로 157 ,37.5217549077337,126.899543040833
7052,서울특별시 영등포구 당산동1가 영등포로 157 ,37.5217600012861,126.899441538663
7053,서울특별시 영등포구 당산동1가 영등포로 141 ,37.5217753749838,126.897917651341
7054,서울특별시 영등포구 당산동1가 영등포로 129 ,37.5217920780971,126.896738467101
7055,서울특별시 영등포구 영등포동5가 영중로 56 신한빌딩,37.5217938187577,126.905663999602
7056,서울특별시 영등포구 당산동1가 영등포로 129 ,37.5217986806474,126.896623414132
7057,서울특별시 영등포구 영등포동2가 국회대로54길 41 경문빌딩,37.5218533651882,126.909600689638
7058,서울특별시 영등포구 양평동2가 선유서로 67 신동아하이팰리스,37.5219022320826,126.885334174351
7059,서울특별시 영등포구 당산동2가 영등포로 96 교보생명빌딩,37.5219367930169,126.891318787673
7060,서울특별시 영등포구 당산동1가 영등포로 147 당산빌딩,37.5219721346515,126.89825755409402
7061,서울특별시 영등포구 당산동2가 영등포로 96 교보생명빌딩,37.521995545518,126.891497075412
7062,서울특별시 영등포구 여의도동 의사당대로 97 교보증권빌딩,37.5220162141485,126.924496477084
7063,서울특별시 영등포구 영등포동2가 버드나루로 47 고촌빌딩,37.5220241382625,126.910044534979
7064,서울특별시 영등포구 당산동2가 선유동1로 4 ,37.5220348236608,126.891210147832
7065,서울특별시 영등포구 영등포동5가 양산로 206 ,37.5220579320772,126.906356452771
7066,서울특별시 영등포구 당산동1가 당산로12길 11 ,37.522058141369705,126.897199059024
7067,서울특별시 영등포구 영등포동2가 버드나루로 47 고촌빌딩,37.5220645184808,126.910138637912
7068,서울특별시 영등포구 영등포동5가 양산로 206 ,37.5220660115653,126.90623740592
7069,서울특별시 영등포구 여의도동 국제금융로 64 가로판매대43,37.5220826214889,126.930916733159
7070,서울특별시 영등포구 당산동1가 당산로12길 11 ,37.5221075092506,126.89720055943
7071,서울특별시 영등포구 여의도동 의사당대로 97 교보증권빌딩,37.52211699916,126.9246342919
7072,서울특별시 영등포구 영등포동2가 버드나루로 47 고촌빌딩,37.5222266609114,126.910667118
7073,서울특별시 영등포구 영등포동2가 국회대로54길 33 구두수선대21,37.5222364726158,126.909470023077
7074,서울특별시 영등포구 여의도동 여의대방로 439 여의도초등학교,37.5222651717445,126.936409506165
7075,서울특별시 영등포구 당산동1가 당산로16길 27 J.W 카리스,37.5222674973041,126.899253701906
7076,서울특별시 영등포구 영등포동2가 버드나루로 47 고촌빌딩,37.5222832452642,126.910624398752
7077,서울특별시 영등포구 양평동2가 영등포로 24 ,37.5223072266515,126.884152809566
7078,서울특별시 영등포구 당산동1가 당산로16길 27 J.W 카리스,37.5223313613135,126.899394843577
7079,서울특별시 영등포구 영등포동2가 버드나루로 47 고촌빌딩,37.5223457956385,126.910589903038
7080,서울특별시 영등포구 당산동1가 당산로16길 27 J.W 카리스,37.5223695799365,126.899147640908
7081,서울특별시 영등포구 당산동1가 당산로16길 17 ,37.5224160800522,126.898238722402
7082,서울특별시 영등포구 양평동2가 영등포로 24 ,37.5224459938101,126.884178182646
7083,서울특별시 영등포구 당산동1가 당산로16길 17 ,37.5224887203133,126.898160803363
7084,서울특별시 영등포구 당산동1가 당산로 84 동화빌딩,37.5224906383811,126.896262167359
7085,서울특별시 영등포구 당산동1가 당산로 84 동화빌딩,37.5225146395596,126.896487401532
7086,서울특별시 영등포구 여의도동 국제금융로7가길 13 여의도여자고등학교,37.5225148024452,126.934258051547
7087,서울특별시 영등포구 당산동1가 당산로 84 동화빌딩,37.5225178663789,126.896390929049
7088,서울특별시 영등포구 양평동1가 선유로 95 양평파출소,37.52251961497071,126.889038516124
7089,서울특별시 영등포구 당산동1가 당산로16길 17 ,37.5225365143791,126.898293927595
7090,서울특별시 영등포구 양평동1가 영등포로 49 삼환아파트,37.5225437053293,126.887757414631
7091,서울특별시 영등포구 영등포동2가 버드나루로12가길 33 ,37.5225451601816,126.912078896795
7092,서울특별시 영등포구 양평동1가 영등포로 59 MCI빌딩,37.522562387894,126.888894786089
7093,서울특별시 영등포구 양평동2가 영등포로 24 ,37.5225933491652,126.884209827756
7094,63로 45 여의시범아파트 24동앞,37.5226028002733,126.937737646948
7095,서울특별시 영등포구 양평동1가 영등포로 49 삼환아파트,37.52260314795471,126.887922729588
7096,63로 45 여의시범아파트 24동앞,37.5226151727022,126.93786123857
7097,서울특별시 영등포구 양평동2가 선유서로21길 26 ,37.5226267885006,126.882971367694
7098,서울특별시 영등포구 양평동1가 영등포로 49 삼환아파트,37.5226269898253,126.887600153217
7099,서울특별시 영등포구 당산동1가 당산로16길 17 ,37.522639350715,126.898076980585
7100,서울특별시 영등포구 영등포동2가 버드나루로12가길 33 ,37.5226426878388,126.912778575646
7101,서울특별시 영등포구 당산동1가 당산로16길 17 ,37.5226505431837,126.898012941124
7102,서울특별시 영등포구 양평동2가 선유서로21길 26 ,37.52265284583071,126.882806709186
7103,서울특별시 영등포구 영등포동2가 버드나루로12가길 33 ,37.5227001234346,126.912715449343
7104,서울특별시 영등포구 당산동1가 영신로 167 ,37.5227076835991,126.900513002984
7105,서울특별시 영등포구 양평동2가 영등포로 14 스카이시티,37.5227126411607,126.883004155349
7106,서울특별시 영등포구 양평동1가 영등포로 59 MCI빌딩,37.5227669806706,126.888741683241
7107,서울특별시 영등포구 양평동 영등포로 2 안양천생태운영센터,37.5227960950975,126.88187850885
7108,서울특별시 영등포구 당산동1가 영신로 167 ,37.5228089037356,126.90040212376002
7109,서울특별시 영등포구 당산동1가 영신로 167 ,37.5228137604883,126.900506125638
7110,서울특별시 영등포구 영등포동2가 버드나루로12가길 33 ,37.5228147328129,126.912664273954
7111,서울특별시 영등포구 여의도동 국제금융로7길 1 수정아파트,37.5228675298578,126.931863063841
7112,국제금융로7길 15 삼부아파트 상가 앞 삼거리,37.5228962252997,126.932013887006
7113,서울특별시 영등포구 영등포동2가 국회대로54길 33 구두수선대21,37.522907860363205,126.909641145724
7114,서울특별시 영등포구 당산동2가 선유동1로 6 ,37.522916013073,126.89214530301
7115,서울특별시 영등포구 당산동2가 선유동1로 6 ,37.5229232682141,126.89207173516
7116,서울특별시 영등포구 당산동1가 당산로 84 동화빌딩,37.522970383608495,126.89679648755
7117,여의대방로 439서울여의도초교 주차장 출입문앞,37.52298259267671,126.937434746102
